Estrelas,Idade em anos,Releases,Linhas totais,Media de CBO's,Mediana de CBO's,Media de DIT's,Mediana de DIT's,Media de LCOM's,Mediana de LCOM's
14497.0,8.726027397260275,102.0,499898.0,6.878376506441335,4.0,1.6559080205014545,1.0,83.43219282449093,0.0
14475.0,8.263013698630138,16.0,3165.0,3.704081632653061,2.0,1.4081632653061225,1.0,17.448979591836736,0.0
14474.0,7.912328767123288,35.0,58309.0,5.468105065666041,3.0,1.629455909943715,1.0,35.34240150093809,0.0
14431.0,13.761643835616438,0.0,146050.0,6.314083677077195,3.0,1.5327047731290513,1.0,181.80671773718328,1.0
14383.0,14.33972602739726,174.0,39537.0,5.461630695443645,4.0,1.6474820143884892,1.0,21.430455635491608,1.0
14375.0,9.98904109589041,18.0,19309.0,4.538083538083538,3.0,2.4176904176904177,1.0,11.115479115479115,1.0
14280.0,14.506849315068493,37.0,25793.0,3.851111111111111,2.0,1.6444444444444444,1.0,32.72222222222222,0.0
14225.0,6.704109589041096,369.0,870917.0,5.130893713372402,4.0,1.2196656899307405,1.0,56.879095631326585,0.0
13945.0,5.2027397260273975,83.0,105652.0,9.652719665271967,10.0,1.5805439330543933,1.0,71.17573221757323,3.0
13866.0,11.312328767123288,0.0,545122.0,8.55930064888248,7.0,2.2175558759913483,2.0,55981.15104542177,7.0
13848.0,10.0,16.0,827.0,5.833333333333333,6.0,1.1666666666666667,1.0,14.944444444444445,0.0
13834.0,7.153424657534247,164.0,35145.0,6.883357041251778,4.0,1.2219061166429588,1.0,17.095305832147936,0.0
13778.0,6.367123287671233,390.0,281040.0,5.766037735849056,4.0,1.399245283018868,1.0,22.851446540880502,0.0
13649.0,12.01917808219178,15.0,21594.0,6.406,4.0,1.594,1.0,25.226,1.0
13639.0,12.405479452054795,64.0,743574.0,7.811576098271914,5.0,1.3674092581025747,1.0,62.927198278853496,0.0
13627.0,8.654794520547945,6.0,1088.0,2.9655172413793105,1.0,1.1724137931034482,1.0,10.862068965517242,1.0
13607.0,8.526027397260274,0.0,378.0,2.4242424242424243,2.0,1.2424242424242424,1.0,1.7878787878787878,0.0
13587.0,6.589041095890411,14.0,1720.0,5.408163265306122,4.0,1.4081632653061225,1.0,31.285714285714285,1.0
13546.0,10.416438356164383,59.0,283856.0,5.152723627046898,4.0,1.1444803386431992,1.0,11.638409268129665,0.0
13521.0,10.789041095890411,21.0,82161.0,7.441638225255972,5.0,1.2928327645051194,1.0,30.075767918088737,1.0
13513.0,10.032876712328767,0.0,1010.0,4.4,2.0,1.4666666666666666,1.0,4.7555555555555555,0.0
13471.0,10.227397260273973,0.0,4421.0,3.7252747252747254,2.0,1.1538461538461537,1.0,15.494505494505495,0.0
13417.0,9.978082191780821,2.0,1881.0,6.040404040404041,5.0,1.0606060606060606,1.0,3.8282828282828283,0.0
13403.0,8.205479452054794,116.0,39103.0,5.156037991858887,2.0,1.237449118046133,1.0,49.44911804613297,0.0
13337.0,7.608219178082192,64.0,620616.0,8.212330397524399,5.0,1.6976910259462032,1.0,103.9898833611045,1.0
13332.0,9.797260273972602,9.0,182056.0,4.609629924393156,3.0,1.8730600875447672,1.0,69.5758058097891,1.0
13324.0,6.052054794520548,52.0,96905.0,6.543699927166788,5.0,1.3761835396941005,1.0,11.807720320466133,0.0
13198.0,9.317808219178081,0.0,10966.0,0.7648953301127214,0.0,1.173913043478261,1.0,1.0982286634460547,0.0
13087.0,5.936986301369863,0.0,14269.0,4.848979591836735,3.0,1.1061224489795918,1.0,233.02448979591836,0.0
12971.0,8.90958904109589,0.0,2724.0,6.082191780821918,5.0,1.8356164383561644,2.0,47.68493150684932,1.0
12886.0,11.616438356164384,0.0,212319.0,5.331795463283353,4.0,1.5928489042675893,1.0,55.14225297962322,1.0
12790.0,8.27945205479452,319.0,47052.0,7.463855421686747,5.0,1.25,1.0,78.67469879518072,0.0
12694.0,10.156164383561643,13.0,19241.0,4.379251700680272,3.0,1.4234693877551021,1.0,7.496598639455782,0.0
12625.0,13.413698630136986,8.0,18545.0,5.013736263736264,4.0,2.1016483516483517,1.0,47.4532967032967,1.0
12587.0,10.013698630136986,8.0,41715.0,5.427320490367776,3.0,1.5709281961471104,1.0,21.13309982486865,0.0
12582.0,10.810958904109588,19.0,82831.0,3.788100208768267,3.0,1.2860125260960333,1.0,8.225208768267223,0.0
12546.0,7.934246575342466,15.0,3418.0,6.657894736842105,5.0,1.394736842105263,1.0,8.078947368421053,0.0
12544.0,11.128767123287671,184.0,16263.0,8.210401891252955,6.0,1.442080378250591,1.0,17.8983451536643,1.0
12507.0,12.64931506849315,150.0,32879.0,5.920485175202156,4.0,1.2708894878706198,1.0,18.57277628032345,0.0
12502.0,10.654794520547945,131.0,13914.0,7.638297872340425,6.0,1.2553191489361701,1.0,7.163829787234042,0.0
12453.0,10.742465753424657,9.0,965.0,3.3780487804878048,2.0,1.8048780487804879,2.0,2.292682926829268,0.0
12412.0,15.986301369863014,0.0,121444.0,5.744105807935595,3.0,1.9827487061529614,1.0,37.231742380678554,0.0
12401.0,10.56986301369863,18.0,2770.0,3.7162162162162162,2.0,1.3243243243243243,1.0,58.9054054054054,0.0
12282.0,7.115068493150685,11.0,7999.0,4.249003984063745,3.0,1.348605577689243,1.0,3.693227091633466,0.0
12280.0,10.780821917808218,14.0,7339.0,5.815642458100559,6.0,1.4245810055865922,1.0,29.966480446927374,0.0
12195.0,5.315068493150685,3.0,101601.0,3.7942332896461335,3.0,1.2319790301441678,1.0,1107.6788990825687,13.0
11992.0,14.778082191780822,109.0,97833.0,5.324794144556267,3.0,1.4272644098810614,1.0,515.1738334858188,1.0
11959.0,9.205479452054794,18.0,4669.0,6.298701298701299,3.0,1.3636363636363635,1.0,28.90909090909091,1.0
11901.0,5.123287671232877,175.0,315289.0,6.716186252771618,3.0,1.292960088691796,1.0,448.6809866962306,0.0
11849.0,7.632876712328767,10.0,7421.0,4.198198198198198,2.0,1.2792792792792793,1.0,21.61261261261261,0.0
11763.0,6.271232876712329,16.0,79032.0,4.637473079684135,2.0,1.2921751615218953,1.0,12.894472361809045,0.0
11646.0,10.27945205479452,176.0,255583.0,5.679397723099522,3.0,1.408373117884686,1.0,12.969518912963643,0.0
11518.0,11.90958904109589,33.0,8794.0,4.531976744186046,4.0,1.183139534883721,1.0,11.465116279069768,1.0
11486.0,12.917808219178083,0.0,110167.0,4.327405857740586,2.0,1.2102510460251046,1.0,51.74843096234309,0.0
11402.0,9.717808219178082,0.0,21093.0,2.167487684729064,2.0,1.0689655172413792,1.0,4.482758620689655,1.0
11389.0,7.2684931506849315,16.0,9533.0,6.951219512195122,5.0,1.048780487804878,1.0,167.41463414634146,1.0
11375.0,7.917808219178082,0.0,7237.0,6.352112676056338,5.0,2.1056338028169015,2.0,159.25352112676057,3.0
11270.0,4.1068493150684935,50.0,45124.0,1.8766157461809636,2.0,1.0129259694477086,1.0,6.6310223266745005,0.0
11267.0,5.493150684931507,0.0,3935.0,5.033707865168539,2.0,1.0674157303370786,1.0,34.91011235955056,4.0
11228.0,9.594520547945205,40.0,3184.0,1.6218487394957983,0.0,1.226890756302521,1.0,34.378151260504204,3.0
11198.0,12.43013698630137,68.0,72362.0,6.446915351506457,5.0,1.7058823529411764,1.0,12.758967001434721,1.0
11190.0,9.156164383561643,0.0,203586.0,6.872159090909091,5.0,1.643939393939394,1.0,56.023989898989896,1.0
11138.0,10.665753424657535,0.0,27259.0,2.0149925037481258,2.0,1.0374812593703149,1.0,3.4092953523238383,1.0
11123.0,14.378082191780821,53.0,184912.0,7.143634949442572,5.0,1.5343531241897848,1.0,37.235416126523205,1.0
11087.0,9.361643835616439,4.0,2730.0,6.454545454545454,3.0,1.5454545454545454,1.0,223.0909090909091,1.0
11081.0,15.254794520547945,17.0,35476.0,6.086614173228346,4.0,1.7874015748031495,1.0,228.20472440944883,1.0
11078.0,9.243835616438357,65.0,14387.0,4.5278810408921935,2.0,1.687732342007435,1.0,42.014869888475836,1.0
11061.0,12.723287671232876,0.0,3085.0,4.77027027027027,3.0,1.8243243243243243,1.0,47.445945945945944,0.0
11044.0,13.205479452054794,0.0,28796.0,5.990644490644491,4.0,1.7162162162162162,1.0,26.124740124740125,1.0
11040.0,13.531506849315068,289.0,221757.0,9.121056241426611,8.0,1.4812528577960677,1.0,7.712277091906722,0.0
11019.0,8.983561643835616,0.0,10243.0,3.81437125748503,2.0,1.0538922155688624,1.0,73.76047904191617,0.0
10855.0,12.131506849315068,0.0,7543.0,4.515151515151516,2.0,1.1515151515151516,1.0,129.2929292929293,0.0
10791.0,8.057534246575342,34.0,14042.0,5.314465408805032,3.0,1.8553459119496856,1.0,72.54088050314465,0.0
10640.0,9.158904109589042,0.0,158390.0,6.618556701030927,5.0,1.704048277596178,1.0,116.89439275836057,1.0
10632.0,14.082191780821917,3.0,7620.0,5.662337662337662,4.0,1.7857142857142858,1.0,45.87662337662338,3.0
10619.0,15.164383561643836,19.0,12801.0,3.5555555555555554,2.0,1.8199233716475096,1.0,36.34099616858238,6.0
10610.0,9.178082191780822,14.0,13418.0,5.60387811634349,5.0,1.6232686980609419,1.0,19.445983379501385,0.0
10576.0,14.726027397260275,0.0,46790.0,3.599781897491821,0.0,1.495092693565976,1.0,130.31079607415487,0.0
10543.0,1.1616438356164382,13.0,60045.0,6.1482176360225145,4.0,5.643527204502814,4.0,27.52220137585991,0.0
10539.0,10.517808219178082,7.0,15898.0,5.661764705882353,4.0,2.020220588235294,1.0,26.303308823529413,1.0
10488.0,11.827397260273973,66.0,31956.0,4.114135206321334,3.0,1.7058823529411764,1.0,25.593503072870938,1.0
10487.0,9.117808219178082,78.0,4511.0,7.27536231884058,6.0,2.1159420289855073,2.0,56.63768115942029,4.0
10482.0,9.473972602739726,11.0,876.0,4.65,2.0,1.1,1.0,10.1,0.0
10447.0,8.704109589041096,0.0,46624.0,3.830281690140845,2.0,2.5880281690140845,2.0,15.611267605633802,0.0
10421.0,9.336986301369864,96.0,140160.0,11.16304347826087,9.0,1.1988078541374474,1.0,16.69389901823282,1.0
10369.0,4.131506849315069,52.0,1200935.0,7.413439891940567,5.0,1.7385749662314274,1.0,38.02088023412877,1.0
10282.0,8.61917808219178,25.0,5986.0,6.644295302013423,5.0,1.2818791946308725,1.0,32.100671140939596,3.0
10268.0,12.517808219178082,1000.0,154655.0,5.688143571638717,4.0,1.570461900558988,1.0,89.05295675198587,1.0
10121.0,13.63013698630137,0.0,2947.0,5.4393939393939394,5.5,2.242424242424242,3.0,29.272727272727273,0.0
10039.0,9.797260273972602,35.0,60583.0,7.060991105463787,6.0,1.4904701397712834,1.0,18.32528589580686,1.0
9977.0,8.046575342465754,29.0,248707.0,8.661543190900707,4.0,1.4306793728865663,1.0,97.01045189056256,1.0
9956.0,8.591780821917808,69.0,23706.0,7.447661469933185,5.0,1.7082405345211582,1.0,22.5456570155902,1.0
9929.0,5.583561643835616,61.0,6839.0,6.95970695970696,4.0,1.5677655677655677,1.0,5.091575091575091,0.0
9918.0,10.194520547945206,0.0,991.0,5.555555555555555,5.0,2.1481481481481484,2.0,2.7777777777777777,0.0
9892.0,9.241095890410959,12.0,1705.0,8.93939393939394,8.0,1.4848484848484849,1.0,12.212121212121213,6.0
9887.0,8.583561643835617,0.0,75860.0,6.930056710775047,5.0,1.0346565847511027,1.0,6.12476370510397,1.0
9871.0,7.008219178082192,0.0,16488.0,6.002688172043011,4.0,1.336021505376344,1.0,5.443548387096774,0.0
9855.0,4.978082191780822,2.0,8748.0,5.385093167701863,4.0,1.7329192546583851,1.0,20.32919254658385,1.0
9824.0,10.063013698630137,0.0,1037.0,3.5172413793103448,2.0,1.1724137931034482,1.0,17.24137931034483,0.0
9819.0,11.728767123287671,17.0,565854.0,5.748072562358277,3.0,1.4532879818594104,1.0,145.66961451247167,0.0
9765.0,8.73150684931507,12.0,4533.0,5.0,4.0,1.3398058252427185,1.0,26.941747572815533,3.0
9753.0,9.402739726027397,1.0,2161.0,3.5652173913043477,2.0,1.7826086956521738,1.0,6.75,0.0
9726.0,9.07123287671233,30.0,8981.0,5.232394366197183,3.0,1.7077464788732395,1.0,15.116197183098592,0.0
9694.0,3.536986301369863,133.0,673442.0,7.38757778560526,4.0,1.4837384055418574,1.0,127.11060232476224,0.0
9652.0,13.87945205479452,0.0,9588.0,4.542986425339366,3.0,1.2986425339366516,1.0,47.11764705882353,0.0
9651.0,10.364383561643836,0.0,12621.0,5.014925373134329,3.0,1.9671641791044776,2.0,7.570149253731343,0.0
9626.0,7.739726027397261,4.0,484.0,5.0,4.0,1.2666666666666666,1.0,9.733333333333333,0.0
9614.0,11.73150684931507,38.0,37306.0,5.103781174577635,3.0,1.6765888978278358,1.0,13.242960579243766,0.0
9580.0,10.35068493150685,8.0,5476.0,4.0186335403726705,2.0,1.4037267080745341,1.0,19.142857142857142,0.0
9577.0,12.136986301369863,61.0,2920.0,6.15625,4.0,1.65625,1.0,59.734375,0.0
9568.0,11.608219178082193,5.0,12879.0,5.162790697674419,3.0,1.6104651162790697,1.0,47.50581395348837,1.0
9558.0,10.906849315068493,38.0,53180.0,5.642165242165242,5.0,1.7168091168091169,2.0,14.491737891737891,0.0
9543.0,10.293150684931506,7.0,92943.0,4.940356312935709,3.0,1.2935708752904724,1.0,78.48799380325329,0.0
9510.0,11.802739726027397,8.0,2011.0,4.9411764705882355,2.0,1.3529411764705883,1.0,132.0,0.0
9447.0,2.1397260273972605,97.0,51968.0,6.454682779456193,5.0,1.5022658610271904,1.0,17.46299093655589,1.0
9430.0,11.27945205479452,0.0,56240.0,8.908264462809917,5.0,1.4991735537190083,1.0,14.540495867768595,0.0
9405.0,14.208219178082192,59.0,415653.0,7.0382839770296135,4.0,1.1789212926472243,1.0,25.099650940209436,0.0
